timestep_3,timestep_5,region_4,technology_3,parameter,value
d004,h0078,52IT,bevFrtRoadLight,avaConv,0.250628302641342
d004,h0079,52IT,bevFrtRoadLight,avaConv,0.234696499287767
d004,h0080,52IT,bevFrtRoadLight,avaConv,0.211253285907575
d004,h0081,52IT,bevFrtRoadLight,avaConv,0.191658696660043
d004,h0082,52IT,bevFrtRoadLight,avaConv,0.179162436005637
d004,h0083,52IT,bevFrtRoadLight,avaConv,0.17899903058228
d004,h0084,52IT,bevFrtRoadLight,avaConv,0.17783685490285
d004,h0085,52IT,bevFrtRoadLight,avaConv,0.174412301026902
d004,h0086,52IT,bevFrtRoadLight,avaConv,0.163623952865495
d004,h0087,52IT,bevFrtRoadLight,avaConv,0.124958740369872
d004,h0088,52IT,bevFrtRoadLight,avaConv,0.109630492289307
d004,h0089,52IT,bevFrtRoadLight,avaConv,0.12006814556351
d004,h0090,52IT,bevFrtRoadLight,avaConv,0.157366097110199
d004,h0091,52IT,bevFrtRoadLight,avaConv,0.163105089918468
d004,h0092,52IT,bevFrtRoadLight,avaConv,0.151355899853783
d004,h0093,52IT,bevFrtRoadLight,avaConv,0.137049561788481
d004,h0094,52IT,bevFrtRoadLight,avaConv,0.170017114232739
d004,h0095,52IT,bevFrtRoadLight,avaConv,0.211672903402138
d004,h0096,52IT,bevFrtRoadLight,avaConv,0.239698124963477
d005,h0097,52IT,bevFrtRoadLight,avaConv,0.25012224091957
d005,h0098,52IT,bevFrtRoadLight,avaConv,0.258167975711059
d005,h0099,52IT,bevFrtRoadLight,avaConv,0.274347080500278
d005,h0100,52IT,bevFrtRoadLight,avaConv,0.274185965337587
d005,h0101,52IT,bevFrtRoadLight,avaConv,0.266240904187375
d005,h0102,52IT,bevFrtRoadLight,avaConv,0.257858151363676
d005,h0103,52IT,bevFrtRoadLight,avaConv,0.250387032213445
d005,h0104,52IT,bevFrtRoadLight,avaConv,0.243406412102994
d005,h0105,52IT,bevFrtRoadLight,avaConv,0.232116980071764
d005,h0106,52IT,bevFrtRoadLight,avaConv,0.220110221310569
d005,h0107,52IT,bevFrtRoadLight,avaConv,0.208604254265814
d005,h0108,52IT,bevFrtRoadLight,avaConv,0.191245986698578
d005,h0109,52IT,bevFrtRoadLight,avaConv,0.168075669989397
d005,h0110,52IT,bevFrtRoadLight,avaConv,0.140013844197152
d005,h0111,52IT,bevFrtRoadLight,avaConv,0.124972955530313
d005,h0112,52IT,bevFrtRoadLight,avaConv,0.12842810369362
d005,h0113,52IT,bevFrtRoadLight,avaConv,0.14613643257069
d005,h0114,52IT,bevFrtRoadLight,avaConv,0.16253954253154
d005,h0115,52IT,bevFrtRoadLight,avaConv,0.181421207161806
d005,h0116,52IT,bevFrtRoadLight,avaConv,0.17077304203298
d005,h0117,52IT,bevFrtRoadLight,avaConv,0.166227534809864
d005,h0118,52IT,bevFrtRoadLight,avaConv,0.135672012232498
d005,h0119,52IT,bevFrtRoadLight,avaConv,0.119151791139307
d005,h0120,52IT,bevFrtRoadLight,avaConv,0.0779522045094564
d006,h0121,52IT,bevFrtRoadLight,avaConv,0.0731312724380628
d006,h0122,52IT,bevFrtRoadLight,avaConv,0.112545870643186
d006,h0123,52IT,bevFrtRoadLight,avaConv,0.164383847833244
d006,h0124,52IT,bevFrtRoadLight,avaConv,0.210753426747942
d006,h0125,52IT,bevFrtRoadLight,avaConv,0.243555899165038
d006,h0126,52IT,bevFrtRoadLight,avaConv,0.260735258228934
d006,h0127,52IT,bevFrtRoadLight,avaConv,0.270788471217656
d006,h0128,52IT,bevFrtRoadLight,avaConv,0.276075153284548
d006,h0129,52IT,bevFrtRoadLight,avaConv,0.264673089792136
d006,h0130,52IT,bevFrtRoadLight,avaConv,0.248328653946044
d006,h0131,52IT,bevFrtRoadLight,avaConv,0.231522873258776
d006,h0132,52IT,bevFrtRoadLight,avaConv,0.23243738957633
d006,h0133,52IT,bevFrtRoadLight,avaConv,0.229862932032376
d006,h0134,52IT,bevFrtRoadLight,avaConv,0.219333837213524
d006,h0135,52IT,bevFrtRoadLight,avaConv,0.199573250791921
d006,h0136,52IT,bevFrtRoadLight,avaConv,0.188340622755245
d006,h0137,52IT,bevFrtRoadLight,avaConv,0.184308854492281
d006,h0138,52IT,bevFrtRoadLight,avaConv,0.192048161485135
d006,h0139,52IT,bevFrtRoadLight,avaConv,0.194973117279546
d006,h0140,52IT,bevFrtRoadLight,avaConv,0.194197057569163
d006,h0141,52IT,bevFrtRoadLight,avaConv,0.184948707284919
d006,h0142,52IT,bevFrtRoadLight,avaConv,0.155366235753015
d006,h0143,52IT,bevFrtRoadLight,avaConv,0.118676141414139
d006,h0144,52IT,bevFrtRoadLight,avaConv,0.0725117637993238
d007,h0145,52IT,bevFrtRoadLight,avaConv,0.0416198480000011
d007,h0146,52IT,bevFrtRoadLight,avaConv,0.126604494812511
d007,h0147,52IT,bevFrtRoadLight,avaConv,0.175799858842274
d007,h0148,52IT,bevFrtRoadLight,avaConv,0.217124149461692
d007,h0149,52IT,bevFrtRoadLight,avaConv,0.215102933118292
d007,h0150,52IT,bevFrtRoadLight,avaConv,0.211387448174929
d007,h0151,52IT,bevFrtRoadLight,avaConv,0.206327455389789
d007,h0152,52IT,bevFrtRoadLight,avaConv,0.213846959557603
d007,h0153,52IT,bevFrtRoadLight,avaConv,0.221560646816985
d007,h0154,52IT,bevFrtRoadLight,avaConv,0.232179483088327
d007,h0155,52IT,bevFrtRoadLight,avaConv,0.236862495398051
d007,h0156,52IT,bevFrtRoadLight,avaConv,0.239362284677964
d007,h0157,52IT,bevFrtRoadLight,avaConv,0.236401157389388
d007,h0158,52IT,bevFrtRoadLight,avaConv,0.231008985055885
d007,h0159,52IT,bevFrtRoadLight,avaConv,0.219854859523461
d007,h0160,52IT,bevFrtRoadLight,avaConv,0.201928774161213
d007,h0161,52IT,bevFrtRoadLight,avaConv,0.175823171078131
d007,h0162,52IT,bevFrtRoadLight,avaConv,0.154788917208605
d007,h0163,52IT,bevFrtRoadLight,avaConv,0.146211103053836
d007,h0164,52IT,bevFrtRoadLight,avaConv,0.154582910823023
d007,h0165,52IT,bevFrtRoadLight,avaConv,0.166655177000261
d007,h0166,52IT,bevFrtRoadLight,avaConv,0.174099816705753
d007,h0167,52IT,bevFrtRoadLight,avaConv,0.175472095015088
d007,h0168,52IT,bevFrtRoadLight,avaConv,0.177095812222141
d008,h0169,52IT,bevFrtRoadLight,avaConv,0.1772567018526255
d008,h0170,52IT,bevFrtRoadLight,avaConv,0.18929239700356065
d008,h0171,52IT,bevFrtRoadLight,avaConv,0.1982384257774393
d008,h0172,52IT,bevFrtRoadLight,avaConv,0.20044206236805487
d008,h0173,52IT,bevFrtRoadLight,avaConv,0.19846464717683987
d008,h0174,52IT,bevFrtRoadLight,avaConv,0.19812063375293434
d008,h0175,52IT,bevFrtRoadLight,avaConv,0.18527719106855403
d008,h0176,52IT,bevFrtRoadLight,avaConv,0.18261806086155422
d008,h0177,52IT,bevFrtRoadLight,avaConv,0.17814521061599178
d008,h0178,52IT,bevFrtRoadLight,avaConv,0.1820440844624998
d008,h0179,52IT,bevFrtRoadLight,avaConv,0.16994724974844827
d008,h0180,52IT,bevFrtRoadLight,avaConv,0.14736839232570417
d008,h0181,52IT,bevFrtRoadLight,avaConv,0.11547959087391571
d008,h0182,52IT,bevFrtRoadLight,avaConv,0.07558166115182548
d008,h0183,52IT,bevFrtRoadLight,avaConv,0.08140265219482896
d008,h0184,52IT,bevFrtRoadLight,avaConv,0.12057267725273535
d008,h0185,52IT,bevFrtRoadLight,avaConv,0.16688124440626095
d008,h0186,52IT,bevFrtRoadLight,avaConv,0.19920254761962744
d008,h0187,52IT,bevFrtRoadLight,avaConv,0.22624813923163883
d008,h0188,52IT,bevFrtRoadLight,avaConv,0.24681074083149704
d008,h0189,52IT,bevFrtRoadLight,avaConv,0.25818951081997926
d008,h0190,52IT,bevFrtRoadLight,avaConv,0.25937030369325886
d008,h0191,52IT,bevFrtRoadLight,avaConv,0.2542843553326037
d008,h0192,52IT,bevFrtRoadLight,avaConv,0.24549745485860477
d009,h0193,52IT,bevFrtRoadLight,avaConv,0.246647209607041
d009,h0194,52IT,bevFrtRoadLight,avaConv,0.230343371903166
d009,h0195,52IT,bevFrtRoadLight,avaConv,0.213378827327601
d009,h0196,52IT,bevFrtRoadLight,avaConv,0.202979037067764
d009,h0197,52IT,bevFrtRoadLight,avaConv,0.197464010999746
d009,h0198,52IT,bevFrtRoadLight,avaConv,0.194843314989312
d009,h0199,52IT,bevFrtRoadLight,avaConv,0.191433617231164
d009,h0200,52IT,bevFrtRoadLight,avaConv,0.192516099729699
d009,h0201,52IT,bevFrtRoadLight,avaConv,0.193310204241605
d009,h0202,52IT,bevFrtRoadLight,avaConv,0.190034329243363
d009,h0203,52IT,bevFrtRoadLight,avaConv,0.177285486341815
d009,h0204,52IT,bevFrtRoadLight,avaConv,0.155645819282036
d009,h0205,52IT,bevFrtRoadLight,avaConv,0.179866261317277
d009,h0206,52IT,bevFrtRoadLight,avaConv,0.202017752194942
d009,h0207,52IT,bevFrtRoadLight,avaConv,0.223328567376297
d009,h0208,52IT,bevFrtRoadLight,avaConv,0.199252124325987
d009,h0209,52IT,bevFrtRoadLight,avaConv,0.179028193715424
d009,h0210,52IT,bevFrtRoadLight,avaConv,0.170026019987304
d009,h0211,52IT,bevFrtRoadLight,avaConv,0.172538528710247
d009,h0212,52IT,bevFrtRoadLight,avaConv,0.174630345472463
d009,h0213,52IT,bevFrtRoadLight,avaConv,0.167940150521478
d009,h0214,52IT,bevFrtRoadLight,avaConv,0.151558699131437
d009,h0215,52IT,bevFrtRoadLight,avaConv,0.121939996274112
d009,h0216,52IT,bevFrtRoadLight,avaConv,0.090330684276607
d010,h0217,52IT,bevFrtRoadLight,avaConv,0.112171909820942
d010,h0218,52IT,bevFrtRoadLight,avaConv,0.149585527576304
d010,h0219,52IT,bevFrtRoadLight,avaConv,0.182701977300392
d010,h0220,52IT,bevFrtRoadLight,avaConv,0.192141600214987
d010,h0221,52IT,bevFrtRoadLight,avaConv,0.20981696333017
d010,h0222,52IT,bevFrtRoadLight,avaConv,0.231808605830969
d010,h0223,52IT,bevFrtRoadLight,avaConv,0.244720624224165
d010,h0224,52IT,bevFrtRoadLight,avaConv,0.251675401037294
d010,h0225,52IT,bevFrtRoadLight,avaConv,0.254906147727985
d010,h0226,52IT,bevFrtRoadLight,avaConv,0.266206798304598
d010,h0227,52IT,bevFrtRoadLight,avaConv,0.270491475417567
d010,h0228,52IT,bevFrtRoadLight,avaConv,0.267241112622407
d010,h0229,52IT,bevFrtRoadLight,avaConv,0.25470751432522
d010,h0230,52IT,bevFrtRoadLight,avaConv,0.239119088133155
d010,h0231,52IT,bevFrtRoadLight,avaConv,0.220864352589793
d010,h0232,52IT,bevFrtRoadLight,avaConv,0.204847241175123
d010,h0233,52IT,bevFrtRoadLight,avaConv,0.189494945164967
d010,h0234,52IT,bevFrtRoadLight,avaConv,0.180934680839647
d010,h0235,52IT,bevFrtRoadLight,avaConv,0.165980352523215
d010,h0236,52IT,bevFrtRoadLight,avaConv,0.165186573184785
d010,h0237,52IT,bevFrtRoadLight,avaConv,0.169132051246432
d010,h0238,52IT,bevFrtRoadLight,avaConv,0.18307514716382
d010,h0239,52IT,bevFrtRoadLight,avaConv,0.183586636808374
d010,h0240,52IT,bevFrtRoadLight,avaConv,0.176378897891269
d011,h0241,52IT,bevFrtRoadLight,avaConv,0.187979773144097
d011,h0242,52IT,bevFrtRoadLight,avaConv,0.199373631637302
d011,h0243,52IT,bevFrtRoadLight,avaConv,0.197267954703093
d011,h0244,52IT,bevFrtRoadLight,avaConv,0.183393921109582
d011,h0245,52IT,bevFrtRoadLight,avaConv,0.178772832475828
d011,h0246,52IT,bevFrtRoadLight,avaConv,0.199740109340157
d011,h0247,52IT,bevFrtRoadLight,avaConv,0.222900211867569
d011,h0248,52IT,bevFrtRoadLight,avaConv,0.23799139070781
d011,h0249,52IT,bevFrtRoadLight,avaConv,0.239619983676744
d011,h0250,52IT,bevFrtRoadLight,avaConv,0.245965992233579
d011,h0251,52IT,bevFrtRoadLight,avaConv,0.251996336801503
d011,h0252,52IT,bevFrtRoadLight,avaConv,0.26020347682351
d011,h0253,52IT,bevFrtRoadLight,avaConv,0.252975271087908
d011,h0254,52IT,bevFrtRoadLight,avaConv,0.238409519064058
d011,h0255,52IT,bevFrtRoadLight,avaConv,0.209853531875236
d011,h0256,52IT,bevFrtRoadLight,avaConv,0.173152326022038
d011,h0257,52IT,bevFrtRoadLight,avaConv,0.14202854586565
d011,h0258,52IT,bevFrtRoadLight,avaConv,0.135249473962978
d011,h0259,52IT,bevFrtRoadLight,avaConv,0.146094470387621
d011,h0260,52IT,bevFrtRoadLight,avaConv,0.159367225945133
d011,h0261,52IT,bevFrtRoadLight,avaConv,0.174539132495591
d011,h0262,52IT,bevFrtRoadLight,avaConv,0.193140425461067
d011,h0263,52IT,bevFrtRoadLight,avaConv,0.209297226646785
d011,h0264,52IT,bevFrtRoadLight,avaConv,0.208163635461315
d012,h0265,52IT,bevFrtRoadLight,avaConv,0.19884599517587
d012,h0266,52IT,bevFrtRoadLight,avaConv,0.188674975947901
d012,h0267,52IT,bevFrtRoadLight,avaConv,0.195572201497289
d012,h0268,52IT,bevFrtRoadLight,avaConv,0.213201113699984
d012,h0269,52IT,bevFrtRoadLight,avaConv,0.228769294909568
d012,h0270,52IT,bevFrtRoadLight,avaConv,0.224426209822922
d012,h0271,52IT,bevFrtRoadLight,avaConv,0.204972719531274
d012,h0272,52IT,bevFrtRoadLight,avaConv,0.183533866434898
d012,h0273,52IT,bevFrtRoadLight,avaConv,0.187007151348529
d012,h0274,52IT,bevFrtRoadLight,avaConv,0.202176542281099
d012,h0275,52IT,bevFrtRoadLight,avaConv,0.217894537255431
d012,h0276,52IT,bevFrtRoadLight,avaConv,0.224661102789987
d012,h0277,52IT,bevFrtRoadLight,avaConv,0.227966131583945
d012,h0278,52IT,bevFrtRoadLight,avaConv,0.223550776084322
d012,h0279,52IT,bevFrtRoadLight,avaConv,0.21440916104601
d012,h0280,52IT,bevFrtRoadLight,avaConv,0.195572201888929
d012,h0281,52IT,bevFrtRoadLight,avaConv,0.183387214977637
d012,h0282,52IT,bevFrtRoadLight,avaConv,0.169003013975947
d012,h0283,52IT,bevFrtRoadLight,avaConv,0.172725870607431
d012,h0284,52IT,bevFrtRoadLight,avaConv,0.18784261127552
d012,h0285,52IT,bevFrtRoadLight,avaConv,0.20894798512541
d012,h0286,52IT,bevFrtRoadLight,avaConv,0.216925226020144
d012,h0287,52IT,bevFrtRoadLight,avaConv,0.209382889942661
d012,h0288,52IT,bevFrtRoadLight,avaConv,0.198902414827881
d013,h0289,52IT,bevFrtRoadLight,avaConv,0.181032384352655
d013,h0290,52IT,bevFrtRoadLight,avaConv,0.179167432964368
d013,h0291,52IT,bevFrtRoadLight,avaConv,0.186358963139993
d013,h0292,52IT,bevFrtRoadLight,avaConv,0.203337302219975
d013,h0293,52IT,bevFrtRoadLight,avaConv,0.201754078235698
d013,h0294,52IT,bevFrtRoadLight,avaConv,0.198199362961431
d013,h0295,52IT,bevFrtRoadLight,avaConv,0.193784164628391
d013,h0296,52IT,bevFrtRoadLight,avaConv,0.201456525582201
d013,h0297,52IT,bevFrtRoadLight,avaConv,0.196688229872695
d013,h0298,52IT,bevFrtRoadLight,avaConv,0.190139539057074
d013,h0299,52IT,bevFrtRoadLight,avaConv,0.177823364135149
d013,h0300,52IT,bevFrtRoadLight,avaConv,0.177925728721072
d013,h0301,52IT,bevFrtRoadLight,avaConv,0.181003462572346
d013,h0302,52IT,bevFrtRoadLight,avaConv,0.172092453711598
d013,h0303,52IT,bevFrtRoadLight,avaConv,0.161400899734454
d013,h0304,52IT,bevFrtRoadLight,avaConv,0.174984483889173
d013,h0305,52IT,bevFrtRoadLight,avaConv,0.204772832748229
d013,h0306,52IT,bevFrtRoadLight,avaConv,0.234871344787677
d013,h0307,52IT,bevFrtRoadLight,avaConv,0.246137755598127
d013,h0308,52IT,bevFrtRoadLight,avaConv,0.253255716301968
d013,h0309,52IT,bevFrtRoadLight,avaConv,0.228821767948824
d013,h0310,52IT,bevFrtRoadLight,avaConv,0.199434619700984
d013,h0311,52IT,bevFrtRoadLight,avaConv,0.18293574665839
d013,h0312,52IT,bevFrtRoadLight,avaConv,0.193401181644834
d014,h0313,52IT,bevFrtRoadLight,avaConv,0.19633845029091
d014,h0314,52IT,bevFrtRoadLight,avaConv,0.180961926560501
d014,h0315,52IT,bevFrtRoadLight,avaConv,0.18753759711893
d014,h0316,52IT,bevFrtRoadLight,avaConv,0.204462027983349
d014,h0317,52IT,bevFrtRoadLight,avaConv,0.209747017872334
d014,h0318,52IT,bevFrtRoadLight,avaConv,0.203543434151251
d014,h0319,52IT,bevFrtRoadLight,avaConv,0.194278391009221
d014,h0320,52IT,bevFrtRoadLight,avaConv,0.194032207624223
d014,h0321,52IT,bevFrtRoadLight,avaConv,0.189110027778509
d014,h0322,52IT,bevFrtRoadLight,avaConv,0.171121713843292
d014,h0323,52IT,bevFrtRoadLight,avaConv,0.14663195720544
d014,h0324,52IT,bevFrtRoadLight,avaConv,0.160748517062535
d014,h0325,52IT,bevFrtRoadLight,avaConv,0.187010300493574
d014,h0326,52IT,bevFrtRoadLight,avaConv,0.219470487570338
d014,h0327,52IT,bevFrtRoadLight,avaConv,0.224562943839186
d014,h0328,52IT,bevFrtRoadLight,avaConv,0.23180804299939
d014,h0329,52IT,bevFrtRoadLight,avaConv,0.233409404442924
d014,h0330,52IT,bevFrtRoadLight,avaConv,0.229866474264229
d014,h0331,52IT,bevFrtRoadLight,avaConv,0.216008494748902
d014,h0332,52IT,bevFrtRoadLight,avaConv,0.199856378844897
d014,h0333,52IT,bevFrtRoadLight,avaConv,0.185015917817044
d014,h0334,52IT,bevFrtRoadLight,avaConv,0.177342895717513
d014,h0335,52IT,bevFrtRoadLight,avaConv,0.176837389026264
d014,h0336,52IT,bevFrtRoadLight,avaConv,0.199000702427867
d015,h0337,52IT,bevFrtRoadLight,avaConv,0.204822985278143
d015,h0338,52IT,bevFrtRoadLight,avaConv,0.208634124402131
d015,h0339,52IT,bevFrtRoadLight,avaConv,0.18770925101258
d015,h0340,52IT,bevFrtRoadLight,avaConv,0.176628508872688
d015,h0341,52IT,bevFrtRoadLight,avaConv,0.167151601910844
d015,h0342,52IT,bevFrtRoadLight,avaConv,0.19057800397895
d015,h0343,52IT,bevFrtRoadLight,avaConv,0.213500121599279
d015,h0344,52IT,bevFrtRoadLight,avaConv,0.235276009069617
d015,h0345,52IT,bevFrtRoadLight,avaConv,0.217958906703769
d015,h0346,52IT,bevFrtRoadLight,avaConv,0.217780240814371
d015,h0347,52IT,bevFrtRoadLight,avaConv,0.213176396361597
d015,h0348,52IT,bevFrtRoadLight,avaConv,0.222837469956691
d015,h0349,52IT,bevFrtRoadLight,avaConv,0.190696121930481
d015,h0350,52IT,bevFrtRoadLight,avaConv,0.168801604341675
d015,h0351,52IT,bevFrtRoadLight,avaConv,0.175093786434622
d015,h0352,52IT,bevFrtRoadLight,avaConv,0.167562107208317
d015,h0353,52IT,bevFrtRoadLight,avaConv,0.147589429416448
d015,h0354,52IT,bevFrtRoadLight,avaConv,0.0955235860760417
d015,h0355,52IT,bevFrtRoadLight,avaConv,0.119914775781811
d015,h0356,52IT,bevFrtRoadLight,avaConv,0.146689050333469
d015,h0357,52IT,bevFrtRoadLight,avaConv,0.17327730759598
d015,h0358,52IT,bevFrtRoadLight,avaConv,0.183475336072381
d015,h0359,52IT,bevFrtRoadLight,avaConv,0.155613659767315
d015,h0360,52IT,bevFrtRoadLight,avaConv,0.104252502122354
d001,h0001,53IT,bevFrtRoadLight,avaConv,0.193482958947985
d001,h0002,53IT,bevFrtRoadLight,avaConv,0.194156603273524
d001,h0003,53IT,bevFrtRoadLight,avaConv,0.212175630128992
d001,h0004,53IT,bevFrtRoadLight,avaConv,0.240097593969673
d001,h0005,53IT,bevFrtRoadLight,avaConv,0.269163794262245
d001,h0006,53IT,bevFrtRoadLight,avaConv,0.278940427076058
d001,h0007,53IT,bevFrtRoadLight,avaConv,0.275949098622067
d001,h0008,53IT,bevFrtRoadLight,avaConv,0.26987251646792
d001,h0009,53IT,bevFrtRoadLight,avaConv,0.264725618043859
d001,h0010,53IT,bevFrtRoadLight,avaConv,0.258921530028686
d001,h0011,53IT,bevFrtRoadLight,avaConv,0.247552408534958
d001,h0012,53IT,bevFrtRoadLight,avaConv,0.233636660839336
d001,h0013,53IT,bevFrtRoadLight,avaConv,0.214025780839488
d001,h0014,53IT,bevFrtRoadLight,avaConv,0.190010320097599
d001,h0015,53IT,bevFrtRoadLight,avaConv,0.159664411017807
d001,h0016,53IT,bevFrtRoadLight,avaConv,0.128206575438826
d001,h0017,53IT,bevFrtRoadLight,avaConv,0.101683841899468
d001,h0018,53IT,bevFrtRoadLight,avaConv,0.098151021195474
d001,h0019,53IT,bevFrtRoadLight,avaConv,0.119914775781811
d001,h0020,53IT,bevFrtRoadLight,avaConv,0.15373158339398
d001,h0021,53IT,bevFrtRoadLight,avaConv,0.179397947289998
d001,h0022,53IT,bevFrtRoadLight,avaConv,0.172955902648376
d001,h0023,53IT,bevFrtRoadLight,avaConv,0.135815048314875
d001,h0024,53IT,bevFrtRoadLight,avaConv,0.0702119612932885
d002,h0025,53IT,bevFrtRoadLight,avaConv,0.074317761212919
d002,h0026,53IT,bevFrtRoadLight,avaConv,0.148852292156891
d002,h0027,53IT,bevFrtRoadLight,avaConv,0.212288626227378
d002,h0028,53IT,bevFrtRoadLight,avaConv,0.254770253907487
d002,h0029,53IT,bevFrtRoadLight,avaConv,0.2739513855167
d002,h0030,53IT,bevFrtRoadLight,avaConv,0.282592961999997
d002,h0031,53IT,bevFrtRoadLight,avaConv,0.267504998483858
d002,h0032,53IT,bevFrtRoadLight,avaConv,0.247778475454882
d002,h0033,53IT,bevFrtRoadLight,avaConv,0.233801116590667
d002,h0034,53IT,bevFrtRoadLight,avaConv,0.242972165950761
d002,h0035,53IT,bevFrtRoadLight,avaConv,0.240491618788774
d002,h0036,53IT,bevFrtRoadLight,avaConv,0.22795857782073
d002,h0037,53IT,bevFrtRoadLight,avaConv,0.212070445840433
d002,h0038,53IT,bevFrtRoadLight,avaConv,0.205121351102366
d002,h0039,53IT,bevFrtRoadLight,avaConv,0.19653113714515
d002,h0040,53IT,bevFrtRoadLight,avaConv,0.185802070783881
d002,h0041,53IT,bevFrtRoadLight,avaConv,0.175137025134562
d002,h0042,53IT,bevFrtRoadLight,avaConv,0.161732115958312
d002,h0043,53IT,bevFrtRoadLight,avaConv,0.153258445259057
d002,h0044,53IT,bevFrtRoadLight,avaConv,0.158001965509633
d002,h0045,53IT,bevFrtRoadLight,avaConv,0.179365306437085
d002,h0046,53IT,bevFrtRoadLight,avaConv,0.201732639825581
d002,h0047,53IT,bevFrtRoadLight,avaConv,0.207991830152998
d002,h0048,53IT,bevFrtRoadLight,avaConv,0.202477766632805
d003,h0049,53IT,bevFrtRoadLight,avaConv,0.204335512683316
d003,h0050,53IT,bevFrtRoadLight,avaConv,0.213109556113503
d003,h0051,53IT,bevFrtRoadLight,avaConv,0.22538804053897
d003,h0052,53IT,bevFrtRoadLight,avaConv,0.224578534046775
d003,h0053,53IT,bevFrtRoadLight,avaConv,0.188123976094937
d003,h0054,53IT,bevFrtRoadLight,avaConv,0.164979135373058
d003,h0055,53IT,bevFrtRoadLight,avaConv,0.166590813863444
d003,h0056,53IT,bevFrtRoadLight,avaConv,0.206802365991567
d003,h0057,53IT,bevFrtRoadLight,avaConv,0.226757873168657
d003,h0058,53IT,bevFrtRoadLight,avaConv,0.212709387708589
d003,h0059,53IT,bevFrtRoadLight,avaConv,0.19646812463616
d003,h0060,53IT,bevFrtRoadLight,avaConv,0.175363051220028
d003,h0061,53IT,bevFrtRoadLight,avaConv,0.162905289694288
d003,h0062,53IT,bevFrtRoadLight,avaConv,0.151408361530513
d003,h0063,53IT,bevFrtRoadLight,avaConv,0.132455925789649
d003,h0064,53IT,bevFrtRoadLight,avaConv,0.111661199904828
d003,h0065,53IT,bevFrtRoadLight,avaConv,0.0692805498370048
d003,h0066,53IT,bevFrtRoadLight,avaConv,0.0562332378897068
d003,h0067,53IT,bevFrtRoadLight,avaConv,0.100875215207971
d003,h0068,53IT,bevFrtRoadLight,avaConv,0.148418223127952
d003,h0069,53IT,bevFrtRoadLight,avaConv,0.192508694058825
d003,h0070,53IT,bevFrtRoadLight,avaConv,0.218578920959052
d003,h0071,53IT,bevFrtRoadLight,avaConv,0.236088575301726
d003,h0072,53IT,bevFrtRoadLight,avaConv,0.240720313739329
d004,h0073,53IT,bevFrtRoadLight,avaConv,0.234239866239413
d004,h0074,53IT,bevFrtRoadLight,avaConv,0.231149373721688
d004,h0075,53IT,bevFrtRoadLight,avaConv,0.240410688266731
d004,h0076,53IT,bevFrtRoadLight,avaConv,0.255778126115961
d004,h0077,53IT,bevFrtRoadLight,avaConv,0.261982278243852
d004,h0078,53IT,bevFrtRoadLight,avaConv,0.250628302641342
d004,h0079,53IT,bevFrtRoadLight,avaConv,0.234696499287767
d004,h0080,53IT,bevFrtRoadLight,avaConv,0.211253285907575
d004,h0081,53IT,bevFrtRoadLight,avaConv,0.191658696660043
d004,h0082,53IT,bevFrtRoadLight,avaConv,0.179162436005637
d004,h0083,53IT,bevFrtRoadLight,avaConv,0.17899903058228
d004,h0084,53IT,bevFrtRoadLight,avaConv,0.17783685490285
d004,h0085,53IT,bevFrtRoadLight,avaConv,0.174412301026902
d004,h0086,53IT,bevFrtRoadLight,avaConv,0.163623952865495
d004,h0087,53IT,bevFrtRoadLight,avaConv,0.124958740369872
d004,h0088,53IT,bevFrtRoadLight,avaConv,0.109630492289307
d004,h0089,53IT,bevFrtRoadLight,avaConv,0.12006814556351
d004,h0090,53IT,bevFrtRoadLight,avaConv,0.157366097110199
d004,h0091,53IT,bevFrtRoadLight,avaConv,0.163105089918468
d004,h0092,53IT,bevFrtRoadLight,avaConv,0.151355899853783
d004,h0093,53IT,bevFrtRoadLight,avaConv,0.137049561788481
d004,h0094,53IT,bevFrtRoadLight,avaConv,0.170017114232739
d004,h0095,53IT,bevFrtRoadLight,avaConv,0.211672903402138
